1611314814680572672,0.00620,0.00038,0.00339,0.70579,-0.70838,-0.00589,-0.00508,0.00147,-0.00065,-0.00472,
1611314814746940160,0.00719,0.00036,0.00350,0.70581,-0.70836,-0.00590,-0.00495,0.00238,-0.00031,-0.00440,
1611314814814095360,0.00751,0.00021,0.00348,0.70580,-0.70837,-0.00593,-0.00494,0.00234,-0.00134,-0.00480,
1611314814880150528,0.00650,0.00022,0.00350,0.70578,-0.70838,-0.00590,-0.00503,0.00098,-0.00149,-0.00490,
1611314814947471872,0.00733,0.00015,0.00371,0.70580,-0.70837,-0.00591,-0.00494,0.00166,-0.00137,-0.00490,
1611314815011917312,0.00790,0.00004,0.00374,0.70578,-0.70839,-0.00595,-0.00490,0.00289,-0.00147,-0.00526,
1611314815078611968,0.00697,0.00015,0.00356,0.70578,-0.70838,-0.00593,-0.00501,0.00102,-0.00189,-0.00573,
1611314815145267712,0.00763,0.00013,0.00369,0.70579,-0.70838,-0.00593,-0.00492,0.00189,-0.00127,-0.00594,
1611314815211931136,0.00827,-0.00009,0.00374,0.70578,-0.70839,-0.00597,-0.00487,0.00291,-0.00099,-0.00621,
1611314815279246080,0.00713,0.00006,0.00359,0.70578,-0.70839,-0.00594,-0.00500,0.00081,-0.00072,-0.00617,
1611314815347369216,0.00757,0.00002,0.00386,0.70579,-0.70838,-0.00593,-0.00490,0.00203,-0.00046,-0.00594,
1611314815413469952,0.00836,-0.00019,0.00402,0.70577,-0.70840,-0.00597,-0.00486,0.00272,-0.00073,-0.00618,
1611314815480422400,0.00736,-0.00006,0.00370,0.70577,-0.70840,-0.00594,-0.00496,0.00151,-0.00094,-0.00617,
1611314815545579776,0.00765,-0.00009,0.00377,0.70578,-0.70839,-0.00593,-0.00491,0.00199,-0.00045,-0.00564,
1611314815612382464,0.00849,-0.00030,0.00393,0.70577,-0.70840,-0.00598,-0.00485,0.00328,-0.00107,-0.00541,
1611314815679172608,0.00699,-0.00018,0.00402,0.70574,-0.70843,-0.00590,-0.00497,0.00234,-0.00064,-0.00543,
1611314815745963008,0.00693,-0.00012,0.00438,0.70574,-0.70843,-0.00587,-0.00496,0.00187,-0.00043,-0.00441,
1611314815812778496,0.00794,-0.00031,0.00465,0.70572,-0.70845,-0.00589,-0.00486,0.00369,-0.00069,-0.00479,
1611314815879323136,0.00744,-0.00005,0.00423,0.70572,-0.70845,-0.00590,-0.00495,0.00219,-0.00083,-0.00513,
1611314815945958912,0.00771,-0.00006,0.00437,0.70574,-0.70843,-0.00589,-0.00489,0.00278,-0.00073,-0.00442,
1611314816012701696,0.00840,-0.00041,0.00483,0.70572,-0.70845,-0.00592,-0.00481,0.00454,-0.00023,-0.00445,
1611314816080977920,0.00733,-0.00023,0.00451,0.70572,-0.70845,-0.00589,-0.00495,0.00233,-0.00035,-0.00456,
1611314816146018048,0.00741,-0.00020,0.00455,0.70573,-0.70844,-0.00587,-0.00490,0.00246,-0.00052,-0.00460,
1611314816212614144,0.00802,-0.00060,0.00516,0.70569,-0.70848,-0.00589,-0.00484,0.00379,-0.00044,-0.00416,
1611314816279412480,0.00723,-0.00051,0.00490,0.70569,-0.70848,-0.00587,-0.00494,0.00238,-0.00006,-0.00433,
1611314816347811584,0.00728,-0.00043,0.00489,0.70570,-0.70847,-0.00586,-0.00490,0.00234,0.00004,-0.00424,
1611314816412410112,0.00770,-0.00075,0.00542,0.70567,-0.70850,-0.00586,-0.00485,0.00326,-0.00012,-0.00386,
1611314816479246336,0.00712,-0.00058,0.00493,0.70567,-0.70850,-0.00586,-0.00494,0.00208,-0.00052,-0.00412,
1611314816545943040,0.00715,-0.00056,0.00506,0.70568,-0.70849,-0.00585,-0.00491,0.00235,-0.00015,-0.00361,
1611314816612621824,0.00720,-0.00094,0.00580,0.70563,-0.70854,-0.00583,-0.00488,0.00402,0.00008,-0.00282,
1611314816680416256,0.00682,-0.00080,0.00536,0.70564,-0.70853,-0.00584,-0.00496,0.00316,0.00007,-0.00299,
1611314816746047488,0.00711,-0.00070,0.00534,0.70566,-0.70851,-0.00585,-0.00491,0.00327,0.00091,-0.00240,
1611314816814348288,0.00758,-0.00093,0.00580,0.70563,-0.70854,-0.00586,-0.00486,0.00407,0.00091,-0.00249,
1611314816879496704,0.00732,-0.00083,0.00535,0.70564,-0.70853,-0.00587,-0.00491,0.00327,-0.00047,-0.00315,
1611314816945932032,0.00748,-0.00079,0.00532,0.70565,-0.70852,-0.00587,-0.00488,0.00281,-0.00031,-0.00278,
1611314817013029888,0.00709,-0.00110,0.00605,0.70560,-0.70857,-0.00582,-0.00488,0.00352,0.00062,-0.00190,
1611314817079586048,0.00691,-0.00097,0.00559,0.70561,-0.70856,-0.00583,-0.00492,0.00280,-0.00019,-0.00266,
1611314817146279424,0.00694,-0.00095,0.00560,0.70561,-0.70855,-0.00584,-0.00492,0.00224,0.00032,-0.00250,
1611314817212988928,0.00653,-0.00120,0.00621,0.70557,-0.70860,-0.00579,-0.00490,0.00430,0.00136,-0.00204,
1611314817279645696,0.00622,-0.00119,0.00605,0.70556,-0.70861,-0.00578,-0.00496,0.00322,0.00060,-0.00228,
1611314817346399744,0.00660,-0.00113,0.00588,0.70558,-0.70859,-0.00581,-0.00493,0.00241,0.00039,-0.00219,
1611314817414642688,0.00596,-0.00132,0.00634,0.70554,-0.70863,-0.00575,-0.00495,0.00420,0.00133,-0.00096,
1611314817479450624,0.00575,-0.00132,0.00620,0.70553,-0.70864,-0.00575,-0.00499,0.00301,0.00143,-0.00139,
1611314817548066816,0.00639,-0.00123,0.00603,0.70556,-0.70861,-0.00580,-0.00494,0.00323,0.00148,-0.00133,
1611314817613290752,0.00548,-0.00145,0.00645,0.70552,-0.70865,-0.00572,-0.00497,0.00487,0.00184,-0.00033,
1611314817679802624,0.00507,-0.00144,0.00626,0.70551,-0.70866,-0.00570,-0.00502,0.00388,0.00166,-0.00093,
1611314817746351360,0.00609,-0.00134,0.00606,0.70554,-0.70863,-0.00578,-0.00496,0.00412,0.00099,-0.00157,
1611314817812983040,0.00556,-0.00151,0.00646,0.70552,-0.70865,-0.00573,-0.00498,0.00492,0.00191,-0.00058,
1611314817879831296,0.00499,-0.00153,0.00634,0.70551,-0.70866,-0.00569,-0.00502,0.00486,0.00245,-0.00053,
1611314817946311424,0.00557,-0.00144,0.00628,0.70551,-0.70866,-0.00574,-0.00498,0.00520,0.00222,-0.00122,
1611314818013060352,0.00413,-0.00154,0.00651,0.70549,-0.70868,-0.00563,-0.00505,0.00335,0.00147,-0.00042,
1611314818079880448,0.00401,-0.00156,0.00645,0.70547,-0.70870,-0.00563,-0.00507,0.00470,0.00242,-0.00090,
1611314818146402816,0.00453,-0.00155,0.00640,0.70549,-0.70868,-0.00567,-0.00504,0.00392,0.00176,-0.00123,
1611314818213291008,0.00399,-0.00153,0.00646,0.70549,-0.70868,-0.00562,-0.00504,0.00638,0.00261,-0.00026,
1611314818279831552,0.00333,-0.00129,0.00672,0.70547,-0.70870,-0.00559,-0.00511,0.00540,0.00376,-0.00032,
1611314818346441472,0.00360,-0.00130,0.00676,0.70548,-0.70869,-0.00561,-0.00511,0.00350,0.00438,-0.00100,
1611314818413498112,0.00334,-0.00123,0.00679,0.70548,-0.70869,-0.00559,-0.00509,0.00562,0.00485,-0.00009,
1611314818479948544,0.00328,-0.00124,0.00671,0.70548,-0.70869,-0.00558,-0.00511,0.00527,0.00489,-0.00064,
1611314818546948096,0.00351,-0.00129,0.00673,0.70548,-0.70869,-0.00561,-0.00511,0.00446,0.00529,-0.00106,
1611314818613435904,0.00317,-0.00121,0.00676,0.70548,-0.70869,-0.00557,-0.00509,0.00636,0.00538,-0.00076,
1611314818679783424,0.00306,-0.00121,0.00668,0.70548,-0.70869,-0.00557,-0.00513,0.00410,0.00628,-0.00070,
1611314818748301056,0.00349,-0.00127,0.00661,0.70549,-0.70868,-0.00561,-0.00510,0.00584,0.00625,-0.00110,
1611314818813240832,0.00336,-0.00130,0.00662,0.70549,-0.70868,-0.00559,-0.00510,0.00613,0.00616,-0.00033,
1611314818886426880,0.00321,-0.00129,0.00646,0.70550,-0.70867,-0.00558,-0.00512,0.00495,0.00629,-0.00103,
1611314818948721920,0.00356,-0.00135,0.00654,0.70550,-0.70867,-0.00561,-0.00510,0.00588,0.00713,-0.00115,
1611314819013342976,0.00339,-0.00133,0.00661,0.70551,-0.70866,-0.00559,-0.00510,0.00633,0.00652,-0.00027,
1611314819080142592,0.00314,-0.00127,0.00642,0.70550,-0.70867,-0.00558,-0.00512,0.00574,0.00667,-0.00045,
1611314819146711808,0.00346,-0.00132,0.00652,0.70549,-0.70868,-0.00561,-0.00512,0.00546,0.00613,-0.00131,
1611314819213420032,0.00330,-0.00131,0.00652,0.70549,-0.70868,-0.00558,-0.00511,0.00547,0.00522,-0.00151,
1611314819280246528,0.00312,-0.00131,0.00633,0.70549,-0.70868,-0.00558,-0.00512,0.00560,0.00519,-0.00169,
1611314819348120576,0.00344,-0.00139,0.00647,0.70548,-0.70869,-0.00561,-0.00511,0.00569,0.00569,-0.00229,
1611314819413606656,0.00332,-0.00138,0.00653,0.70549,-0.70868,-0.00559,-0.00510,0.00617,0.00517,-0.00184,
1611314819481865984,0.00307,-0.00131,0.00631,0.70549,-0.70868,-0.00557,-0.00511,0.00686,0.00504,-0.00203,
1611314819546656768,0.00315,-0.00130,0.00635,0.70550,-0.70867,-0.00559,-0.00513,0.00404,0.00750,-0.00267,
1611314819613337600,0.00297,-0.00102,0.00650,0.70557,-0.70860,-0.00573,-0.00497,0.00355,0.02033,0.00295,
1611314819682226944,0.00313,0.00262,0.00721,0.70589,-0.70828,-0.00590,-0.00485,0.00067,0.13173,-0.01167,
1611314819746958592,0.00816,0.01005,0.00520,0.70568,-0.70849,-0.00602,-0.00481,0.00298,0.09771,-0.00209,
1611314819814982912,0.00893,0.01818,0.00257,0.70549,-0.70868,-0.00589,-0.00487,0.00720,0.09103,-0.00372,
1611314819881320192,0.00934,0.02358,0.00154,0.70595,-0.70822,-0.00635,-0.00427,0.00447,0.08132,-0.01061,
1611314819948039168,0.00874,0.02844,0.00127,0.70589,-0.70828,-0.00639,-0.00447,0.00228,0.05866,-0.00695,
1611314820014964224,0.00958,0.03292,0.00050,0.70576,-0.70841,-0.00616,-0.00458,0.00988,0.05119,-0.00578,
1611314820079919872,0.00984,0.03696,-0.00010,0.70596,-0.70821,-0.00628,-0.00456,0.00463,0.06495,-0.01028,
1611314820147025664,0.00952,0.04130,-0.00039,0.70601,-0.70815,-0.00641,-0.00445,0.00361,0.06328,-0.00727,
1611314820213655808,0.00991,0.04785,-0.00127,0.70634,-0.70783,-0.00648,-0.00438,0.00354,0.14097,-0.01101,
1611314820280478720,0.01065,0.05845,-0.00301,0.70587,-0.70830,-0.00658,-0.00440,0.00689,0.14249,-0.00602,
1611314820347075072,0.01155,0.06888,-0.00307,0.70602,-0.70815,-0.00657,-0.00429,0.01017,0.15166,-0.01089,
1611314820413686528,0.01266,0.07905,-0.00334,0.70622,-0.70795,-0.00659,-0.00405,0.01328,0.13827,-0.00953,
1611314820480426752,0.01353,0.08941,-0.00455,0.70612,-0.70806,-0.00641,-0.00406,0.01375,0.12709,-0.00780,
1611314820548735232,0.01331,0.09901,-0.00298,0.70616,-0.70801,-0.00637,-0.00356,0.00806,0.13739,-0.00722,
1611314820613503232,0.01282,0.10908,-0.00131,0.70633,-0.70784,-0.00643,-0.00395,-0.00209,0.17461,-0.00725,
1611314820681446656,0.01334,0.12255,-0.00233,0.70615,-0.70802,-0.00671,-0.00389,0.01146,0.18564,-0.00825,
1611314820746903552,0.01339,0.13539,-0.00179,0.70617,-0.70801,-0.00655,-0.00395,0.01797,0.19728,-0.01175,
1611314820814040832,0.01395,0.14882,-0.00176,0.70619,-0.70798,-0.00666,-0.00419,0.01690,0.19109,-0.01188,
1611314820881333504,0.01515,0.16202,-0.00230,0.70612,-0.70805,-0.00687,-0.00371,0.02166,0.17219,-0.00720,
1611314820949446912,0.01442,0.17419,-0.00180,0.70611,-0.70805,-0.00703,-0.00367,0.00787,0.17186,-0.00951,
1611314821013647104,0.01501,0.18594,-0.00107,0.70619,-0.70798,-0.00682,-0.00380,0.01290,0.18304,-0.01094,
1611314821080384000,0.01551,0.19953,-0.00131,0.70630,-0.70786,-0.00693,-0.00379,0.01215,0.20019,-0.01381,
1611314821147314432,0.01426,0.21336,-0.00045,0.70603,-0.70813,-0.00702,-0.00399,0.02405,0.19764,-0.00945,
1611314821213895680,0.01307,0.22916,0.00033,0.70614,-0.70803,-0.00668,-0.00393,0.01037,0.20592,-0.01259,
1611314821280427008,0.01182,0.24326,0.00159,0.70611,-0.70806,-0.00686,-0.00424,0.00895,0.19964,-0.00961,
1611314821347485952,0.01072,0.25599,0.00191,0.70576,-0.70841,-0.00686,-0.00451,0.01113,0.18678,-0.00530,
1611314821413964800,0.01245,0.26934,0.00126,0.70574,-0.70842,-0.00719,-0.00458,0.00686,0.19661,-0.00952,
1611314821480872192,0.01383,0.28288,0.00075,0.70579,-0.70837,-0.00747,-0.00449,0.00800,0.19616,-0.00659,
1611314821547306240,0.01434,0.29585,0.00016,0.70572,-0.70843,-0.00774,-0.00483,0.00406,0.18311,-0.00227,
1611314821615270400,0.01376,0.30967,0.00009,0.70556,-0.70858,-0.00830,-0.00510,0.00781,0.19929,-0.00525,
1611314821682255872,0.01469,0.32390,-0.00073,0.70572,-0.70843,-0.00829,-0.00515,0.00917,0.20661,-0.00564,
1611314821747012352,0.01509,0.33734,-0.00161,0.70559,-0.70855,-0.00854,-0.00511,0.01436,0.19188,-0.00012,
1611314821815422976,0.01554,0.35228,-0.00153,0.70550,-0.70864,-0.00852,-0.00522,0.01826,0.23516,-0.00661,
1611314821882062080,0.01531,0.36836,-0.00161,0.70530,-0.70884,-0.00853,-0.00538,0.01090,0.25471,-0.00584,
1611314821947145216,0.01266,0.38551,0.00027,0.70498,-0.70914,-0.00875,-0.00596,0.00412,0.27033,-0.00634,
1611314822014034432,0.01248,0.40355,0.00039,0.70485,-0.70927,-0.00890,-0.00646,0.00850,0.26062,-0.00678,
1611314822080796160,0.01309,0.42126,0.00044,0.70454,-0.70958,-0.00905,-0.00636,0.00894,0.24254,0.00016,
1611314822148751104,0.01077,0.43875,0.00093,0.70439,-0.70972,-0.00890,-0.00718,0.01387,0.23887,-0.00343,
1611314822214859264,0.01042,0.45575,0.00157,0.70426,-0.70985,-0.00926,-0.00693,0.00143,0.23907,-0.00165,
1611314822280582656,0.01027,0.47254,0.00148,0.70419,-0.70991,-0.00996,-0.00724,0.00265,0.25788,-0.00308,
1611314822347592704,0.00979,0.49050,0.00111,0.70375,-0.71034,-0.01019,-0.00759,0.00508,0.26867,-0.00471,
1611314822414387200,0.00935,0.50815,0.00108,0.70364,-0.71043,-0.01032,-0.00794,0.00695,0.26953,-0.00868,
1611314822480923648,0.00941,0.52600,0.00116,0.70337,-0.71069,-0.01045,-0.00872,-0.00109,0.25421,-0.00303,
1611314822547875072,0.00656,0.54039,-0.00022,0.70309,-0.71096,-0.01084,-0.00860,0.00098,0.23889,-0.00002,
1611314822614282496,0.00537,0.55584,0.00029,0.70310,-0.71095,-0.01134,-0.00828,0.00583,0.24468,-0.00502,
1611314822681210368,0.00536,0.57288,0.00041,0.70275,-0.71129,-0.01113,-0.00877,0.00716,0.23043,0.00291,
1611314822749442816,0.00526,0.58923,0.00053,0.70262,-0.71142,-0.01112,-0.00906,-0.00855,0.24067,-0.00199,
1611314822816603392,0.00427,0.60650,0.00014,0.70247,-0.71155,-0.01182,-0.00958,-0.00691,0.26685,-0.00449,
1611314822880994048,0.00383,0.62441,0.00021,0.70217,-0.71184,-0.01202,-0.01000,-0.00058,0.27628,-0.00783,
1611314822949753344,0.00064,0.64269,0.00027,0.70199,-0.71201,-0.01191,-0.01024,0.00336,0.26468,-0.00501,
1611314823014112000,0.00134,0.65865,0.00101,0.70162,-0.71237,-0.01226,-0.01039,0.00314,0.25940,-0.00323,
1611314823083744512,0.00200,0.67680,0.00084,0.70168,-0.71230,-0.01243,-0.01063,0.00940,0.26145,-0.00434,
1611314823147597568,0.00351,0.69280,-0.00043,0.70165,-0.71233,-0.01242,-0.01064,0.00418,0.26220,-0.00374,
1611314823214336768,0.00431,0.70978,-0.00156,0.70142,-0.71256,-0.01257,-0.01068,0.00115,0.26531,-0.00318,
1611314823282898176,0.00497,0.72990,-0.00174,0.70135,-0.71262,-0.01286,-0.01098,0.00627,0.26173,-0.00295,
1611314823347818240,0.00466,0.74490,-0.00108,0.70128,-0.71268,-0.01295,-0.01108,0.00575,0.24880,0.00292,
1611314823416343040,0.00450,0.76180,-0.00148,0.70132,-0.71264,-0.01308,-0.01110,0.00184,0.24269,0.00143,
1611314823481579776,0.00466,0.77896,-0.00101,0.70139,-0.71257,-0.01339,-0.01092,0.00309,0.27227,-0.00615,
1611314823547881728,0.00451,0.79627,-0.00066,0.70139,-0.71256,-0.01343,-0.01111,0.01160,0.25024,-0.00103,
1611314823614529024,0.00401,0.81066,-0.00121,0.70081,-0.71315,-0.01345,-0.01064,0.01145,0.14497,0.00920,
1611314823680884480,0.00448,0.82146,-0.00062,0.70138,-0.71258,-0.01395,-0.00997,-0.00477,0.16001,-0.00283,
1611314823747548672,0.00452,0.83508,-0.00015,0.70169,-0.71226,-0.01570,-0.00830,-0.02038,0.16673,0.00135,
1611314823814252800,0.00095,0.84701,0.00014,0.70162,-0.71225,-0.02022,-0.00316,-0.06025,0.17807,0.00174,
1611314823880874496,-0.00191,0.85971,-0.00081,0.70190,-0.71180,-0.02595,0.00228,-0.07383,0.21255,-0.00563,
1611314823947600896,-0.00874,0.87613,-0.00001,0.70191,-0.71145,-0.03281,0.00928,-0.08611,0.22038,-0.00349,
1611314824014432000,-0.01745,0.89080,0.00208,0.70182,-0.71094,-0.04105,0.01807,-0.12108,0.19686,0.00383,
1611314824083057408,-0.02739,0.90603,0.00266,0.70154,-0.71037,-0.05041,0.02588,-0.12435,0.18016,0.00546,
1611314824147942144,-0.03748,0.91565,0.00466,0.70198,-0.70895,-0.05850,0.03451,-0.13727,0.23343,-0.00263,
1611314824214482432,-0.04962,0.93660,0.00694,0.70258,-0.70716,-0.06751,0.04184,-0.14397,0.26060,-0.00413,
1611314824283024640,-0.05918,0.95464,0.00975,0.70352,-0.70511,-0.07377,0.04931,-0.13336,0.24078,0.00981,
1611314824347663360,-0.07060,0.97558,0.01096,0.70427,-0.70264,-0.08235,0.05936,-0.14775,0.24426,0.00706,
1611314824415314688,-0.08214,0.99379,0.01197,0.70489,-0.70026,-0.09002,0.06826,-0.16882,0.24958,-0.00437,
1611314824483209216,-0.09443,1.01228,0.01202,0.70447,-0.69869,-0.09784,0.07735,-0.16457,0.24342,0.00110,
1611314824547853824,-0.10536,1.02833,0.01236,0.70372,-0.69740,-0.10492,0.08607,-0.17436,0.23610,0.00203,
1611314824614644480,-0.11742,1.04486,0.01270,0.70330,-0.69545,-0.11277,0.09491,-0.17960,0.24761,-0.00134,
1611314824681708032,-0.12811,1.06035,0.01246,0.70204,-0.69424,-0.12032,0.10342,-0.19115,0.22999,-0.00343,
1611314824748017152,-0.14049,1.07609,0.01218,0.70037,-0.69293,-0.12827,0.11345,-0.19691,0.23909,-0.00116,
1611314824814446592,-0.15418,1.09200,0.01217,0.69930,-0.69110,-0.13604,0.12183,-0.21150,0.24312,-0.00498,
1611314824881280000,-0.16770,1.10821,0.01173,0.69785,-0.68945,-0.14375,0.13039,-0.20736,0.24080,-0.00432,
1611314824947990272,-0.18156,1.12438,0.01159,0.69618,-0.68799,-0.15131,0.13824,-0.20826,0.23656,-0.00222,
1611314825014697472,-0.19717,1.14023,0.01195,0.69458,-0.68610,-0.15933,0.14645,-0.22409,0.22216,-0.00089,
1611314825082871552,-0.21165,1.15640,0.01212,0.69258,-0.68436,-0.16751,0.15464,-0.22190,0.23734,0.00003,
1611314825149187584,-0.22631,1.17087,0.01239,0.69060,-0.68253,-0.17504,0.16306,-0.21697,0.21307,0.00154,
1611314825214559744,-0.24090,1.18495,0.01294,0.68850,-0.68068,-0.18218,0.17160,-0.23614,0.21477,0.00196,
1611314825281293312,-0.25641,1.19819,0.01355,0.68658,-0.67868,-0.18910,0.17955,-0.26158,0.20518,-0.00808,
1611314825347927040,-0.27208,1.21174,0.01313,0.68404,-0.67686,-0.19689,0.18757,-0.24196,0.20240,-0.00380,
1611314825414589184,-0.28754,1.22619,0.01241,0.68166,-0.67491,-0.20435,0.19513,-0.24584,0.20537,-0.00775,
1611314825482359296,-0.30262,1.24093,0.01175,0.67896,-0.67272,-0.21205,0.20370,-0.23895,0.20276,0.00015,
1611314825548042496,-0.31828,1.25412,0.01093,0.67653,-0.67041,-0.21954,0.21134,-0.24654,0.18000,-0.00290,
1611314825614777600,-0.33568,1.26590,0.01027,0.67427,-0.66732,-0.22777,0.21947,-0.24929,0.16401,-0.01474,
1611314825681385728,-0.35216,1.27748,0.00866,0.67197,-0.66410,-0.23592,0.22753,-0.24399,0.17657,-0.01921,
1611314825748065536,-0.36909,1.28942,0.00701,0.66949,-0.66122,-0.24316,0.23547,-0.26210,0.17637,-0.02310,
1611314825816246016,-0.38637,1.30120,0.00486,0.66665,-0.65869,-0.25077,0.24254,-0.26128,0.15035,-0.01759,
1611314825881551616,-0.40436,1.31177,0.00290,0.66413,-0.65548,-0.25860,0.24981,-0.27147,0.15661,-0.02231,
1611314825948196608,-0.42343,1.32316,0.00125,0.66166,-0.65218,-0.26613,0.25698,-0.28384,0.16060,-0.02369,
1611314826014712576,-0.44337,1.33346,0.00043,0.65851,-0.64916,-0.27390,0.26445,-0.28250,0.14156,-0.01803,
1611314826081528576,-0.46276,1.34329,-0.00031,0.65548,-0.64580,-0.28154,0.27207,-0.28527,0.14034,-0.01076,
1611314826148293632,-0.48349,1.35417,-0.00127,0.65215,-0.64209,-0.28991,0.27996,-0.32114,0.16289,-0.01847,
1611314826214831616,-0.50608,1.36508,-0.00134,0.64853,-0.63872,-0.29758,0.28790,-0.32255,0.15093,-0.00302,
1611314826281592320,-0.52776,1.37562,-0.00155,0.64554,-0.63497,-0.30507,0.29499,-0.32095,0.14953,-0.00617,
1611314826348158720,-0.54892,1.38546,-0.00129,0.64204,-0.63144,-0.31201,0.30286,-0.31014,0.14580,-0.00695,
1611314826414822656,-0.57006,1.39485,-0.00112,0.63853,-0.62800,-0.31893,0.31011,-0.30951,0.13256,0.00089,
1611314826482191616,-0.59184,1.40326,-0.00019,0.63480,-0.62446,-0.32597,0.31755,-0.31030,0.12002,-0.00121,
1611314826548345856,-0.61293,1.41070,0.00040,0.63151,-0.62032,-0.33250,0.32533,-0.32261,0.12472,-0.00494,
1611314826615492096,-0.63530,1.41912,0.00053,0.62781,-0.61677,-0.33919,0.33228,-0.33164,0.11963,-0.00020,
1611314826682446592,-0.65798,1.42698,0.00050,0.62401,-0.61293,-0.34607,0.33936,-0.32210,0.11858,-0.00183,
1611314826748336640,-0.68012,1.43458,0.00063,0.62098,-0.60944,-0.35166,0.34542,-0.32542,0.12807,-0.00347,
1611314826815004928,-0.70298,1.44244,0.00069,0.61799,-0.60653,-0.35691,0.35045,-0.32386,0.10170,-0.00059,
1611314826882471680,-0.72492,1.44959,0.00102,0.61482,-0.60330,-0.36219,0.35616,-0.32711,0.08989,0.00512,
1611314826948332800,-0.74664,1.45570,0.00074,0.61214,-0.59997,-0.36727,0.36116,-0.33519,0.09621,-0.00087,
1611314827016552192,-0.76886,1.46250,0.00118,0.60855,-0.59688,-0.37239,0.36705,-0.32507,0.09059,0.00301,
1611314827081723904,-0.79007,1.46857,0.00105,0.60530,-0.59387,-0.37736,0.37220,-0.32677,0.09115,0.00660,
1611314827148375040,-0.81286,1.47455,0.00189,0.60192,-0.59085,-0.38233,0.37736,-0.33726,0.07590,0.00468,
1611314827215183104,-0.83595,1.47970,0.00194,0.59928,-0.58724,-0.38725,0.38216,-0.35873,0.07949,-0.00192,
1611314827281885696,-0.85912,1.48579,0.00272,0.59565,-0.58429,-0.39245,0.38702,-0.35355,0.07154,0.00712,
1611314827350574848,-0.88479,1.49012,0.00384,0.59238,-0.58063,-0.39742,0.39245,-0.37849,0.07930,0.00502,
1611314827415438080,-0.91058,1.49501,0.00512,0.58916,-0.57752,-0.40238,0.39681,-0.38175,0.06884,0.00802,
1611314827481833728,-0.93738,1.50077,0.00634,0.58574,-0.57422,-0.40755,0.40135,-0.38042,0.06151,0.00663,
1611314827549370880,-0.96282,1.50543,0.00675,0.58253,-0.57054,-0.41230,0.40639,-0.38476,0.06963,0.00451,
1611314827615132160,-0.98935,1.51013,0.00778,0.57914,-0.56762,-0.41675,0.41076,-0.38236,0.05590,0.01187,
1611314827681889024,-1.01460,1.51275,0.00836,0.57590,-0.56450,-0.42107,0.41519,-0.37820,0.03651,0.01123,
1611314827748565248,-1.04181,1.51632,0.00966,0.57262,-0.56130,-0.42563,0.41940,-0.37157,0.04041,0.01304,
