1609652077822048256,0.02483,0.01511,0.00788,0.99975,0.00118,0.01996,0.01007,
1609652077888821760,0.01512,0.00904,0.00728,0.99979,0.00100,0.01927,-0.00674,
1609652077955343360,0.00611,0.00102,0.00844,0.99958,0.00093,0.01792,-0.02297,
1609652078021965312,-0.00427,-0.00593,0.00874,0.99905,0.00035,0.01703,-0.04003,
1609652078088756992,-0.01475,-0.01211,0.00923,0.99828,0.00035,0.01567,-0.05650,
1609652078155641088,-0.02555,-0.01857,0.00902,0.99724,0.00051,0.01394,-0.07287,
1609652078222121728,-0.03640,-0.02558,0.00915,0.99589,0.00107,0.01299,-0.08967,
1609652078288968704,-0.04790,-0.03213,0.00965,0.99429,0.00101,0.01204,-0.10601,
1609652078355780608,-0.05947,-0.03779,0.01009,0.99246,0.00132,0.01134,-0.12204,
1609652078422219008,-0.07144,-0.04320,0.01057,0.99022,0.00134,0.01123,-0.13904,
1609652078489003776,-0.08300,-0.04887,0.01134,0.98784,0.00118,0.01040,-0.15512,
1609652078555557376,-0.09446,-0.05426,0.01121,0.98521,0.00035,0.00977,-0.17106,
1609652078622107392,-0.10656,-0.05950,0.01118,0.98220,-0.00025,0.00911,-0.18763,
1609652078689185280,-0.11812,-0.06440,0.01159,0.97905,-0.00051,0.00801,-0.20348,
1609652078755557120,-0.10413,-0.06110,0.00774,0.97577,0.00033,0.00318,-0.21876,
1609652078822249472,-0.11273,-0.06360,0.00796,0.97240,-0.00003,0.00178,-0.23331,
1609652078888975616,-0.12077,-0.06711,0.00889,0.96936,-0.00036,0.00103,-0.24563,
1609652079022336256,-0.12874,-0.07180,0.01050,0.96549,-0.00047,0.00113,-0.26042,
1609652079155551488,-0.13567,-0.07063,0.01038,0.96324,-0.00067,0.00093,-0.26865,
1609652079622450432,-0.13010,-0.06768,0.00945,0.96570,-0.00014,0.00127,-0.25965,
1609652079755770368,-0.12212,-0.06431,0.00913,0.96899,-0.00134,0.00118,-0.24710,
1609652079889361152,-0.11172,-0.06122,0.00906,0.97283,-0.00090,0.00081,-0.23154,
1609652079955745792,-0.10548,-0.05964,0.00887,0.97482,-0.00055,0.00062,-0.22300,
1609652080022537216,-0.09951,-0.05758,0.00860,0.97665,-0.00087,0.00035,-0.21483,
1609652080089516288,-0.09444,-0.05532,0.00802,0.97841,-0.00114,-0.00016,-0.20666,
1609652080222726144,-0.08399,-0.05041,0.00823,0.98169,-0.00128,0.00016,-0.19047,
1609652080289284352,-0.07650,-0.04789,0.00801,0.98330,-0.00119,0.00002,-0.18198,
1609652080355827456,-0.07068,-0.04425,0.00759,0.98482,-0.00142,-0.00031,-0.17355,
1609652080422843392,-0.06516,-0.04066,0.00694,0.98623,-0.00113,-0.00037,-0.16540,
1609652080489343232,-0.05931,-0.03893,0.00617,0.98756,-0.00082,-0.00069,-0.15724,
1609652080622889984,-0.04820,-0.03595,0.00648,0.98994,-0.00058,-0.00073,-0.14149,
1609652080756289536,-0.04185,-0.03295,0.00668,0.99140,-0.00041,-0.00109,-0.13083,
1609652081489602048,0.01499,-0.04394,0.00607,0.99240,0.00035,-0.00065,-0.12302,
1609652082022972672,0.16808,-0.07551,0.00363,0.99249,0.00043,-0.00017,-0.12228,
1609652082423078400,0.31848,-0.10408,-0.00013,0.99246,0.00027,-0.00063,-0.12259,
1609652082756481792,0.46430,-0.13289,-0.00324,0.99245,-0.00020,-0.00099,-0.12264,
1609652083089891584,0.60145,-0.15724,-0.00299,0.99237,-0.00023,-0.00033,-0.12329,
1609652083423308544,0.73901,-0.17908,0.00089,0.99245,-0.00067,0.00054,-0.12268,
1609652083757025536,0.90777,-0.18977,0.00191,0.99246,0.00017,0.00116,-0.12254,
1609652084090248704,1.05788,-0.19602,0.00519,0.99243,0.00004,0.00157,-0.12283,
1609652084423569664,1.21743,-0.22070,0.00379,0.99297,0.00092,0.00086,-0.11840,
1609652084757009920,1.37372,-0.22960,0.00164,0.99360,0.00101,0.00071,-0.11291,
1609652085090387968,1.53340,-0.23381,-0.00442,0.99423,0.00100,-0.00002,-0.10729,
1609652085423769088,1.68142,-0.23669,-0.00575,0.99479,0.00137,-0.00033,-0.10195,
1609652085690439424,1.80261,-0.24172,-0.00939,0.99526,0.00245,-0.00097,-0.09723,
1609652086024121088,1.95297,-0.24923,-0.01096,0.99542,0.00264,-0.00156,-0.09555,
1609652086357327104,2.10452,-0.25579,-0.01449,0.99538,0.00200,-0.00230,-0.09597,
1609652086690972672,2.25377,-0.25885,-0.01527,0.99539,0.00122,-0.00313,-0.09582,
1609652087024183040,2.39873,-0.25580,-0.01627,0.99542,0.00139,-0.00264,-0.09554,
1609652087357620736,2.54947,-0.25219,-0.01659,0.99536,0.00135,-0.00262,-0.09623,
1609652087690934784,2.69892,-0.25007,-0.01883,0.99532,0.00094,-0.00341,-0.09659,
1609652088024429056,2.84469,-0.24644,-0.01731,0.99533,0.00009,-0.00364,-0.09649,
1609652088358028544,2.99817,-0.25086,-0.01241,0.99536,0.00015,-0.00392,-0.09618,
1609652088691092480,3.14293,-0.24138,-0.01145,0.99543,-0.00011,-0.00399,-0.09545,
1609652088957899776,3.26792,-0.24135,-0.01039,0.99611,-0.00009,-0.00372,-0.08799,
1609652089158199296,3.36416,-0.23940,-0.01048,0.99683,-0.00010,-0.00366,-0.07942,
1609652089358056192,3.46036,-0.23082,-0.01329,0.99758,-0.00040,-0.00389,-0.06935,
1609652089491424256,3.52411,-0.22189,-0.01243,0.99822,-0.00050,-0.00329,-0.05947,
1609652089624797696,3.59130,-0.21167,-0.01448,0.99882,0.00013,-0.00351,-0.04849,
1609652089758109696,3.65767,-0.20005,-0.01396,0.99928,-0.00031,-0.00339,-0.03781,
1609652089891578368,3.72735,-0.18669,-0.01510,0.99962,-0.00047,-0.00350,-0.02737,
1609652090024959488,3.79517,-0.17119,-0.01345,0.99985,-0.00030,-0.00345,-0.01672,
1609652090158286080,3.86323,-0.15341,-0.01792,0.99998,-0.00068,-0.00386,-0.00552,
1609652090291576064,3.93455,-0.13636,-0.02026,0.99998,-0.00026,-0.00450,0.00509,
1609652090424973056,4.00341,-0.11609,-0.02260,0.99987,0.00006,-0.00537,0.01551,
1609652090558285056,4.06902,-0.09509,-0.02301,0.99965,-0.00040,-0.00533,0.02605,
1609652090691791104,4.13283,-0.07171,-0.02299,0.99930,-0.00022,-0.00580,0.03701,
1609652090825210880,4.19935,-0.04775,-0.02470,0.99883,0.00078,-0.00545,0.04809,
1609652090958390272,4.26365,-0.02275,-0.02581,0.99830,0.00120,-0.00561,0.05805,
1609652091091747328,4.32698,0.00372,-0.02613,0.99761,0.00095,-0.00589,0.06891,
1609652091225070592,4.38731,0.03143,-0.02680,0.99681,0.00147,-0.00556,0.07959,
1609652091358681600,4.45530,0.06147,-0.02879,0.99588,0.00169,-0.00501,0.09054,
1609652091491948544,4.51867,0.09140,-0.03073,0.99483,0.00193,-0.00448,0.10145,
1609652091625207808,4.58241,0.12184,-0.03317,0.99355,0.00168,-0.00523,0.11327,
1609652091691876864,4.61763,0.13800,-0.03315,0.99273,0.00169,-0.00439,0.12027,
1609652091825423360,4.68379,0.17229,-0.03288,0.99096,0.00119,-0.00500,0.13406,
1609652091891933952,4.71565,0.19072,-0.03373,0.98994,0.00133,-0.00486,0.14141,
1609652091958588416,4.74679,0.20998,-0.03485,0.98897,0.00155,-0.00552,0.14797,
1609652092025300992,4.77812,0.22982,-0.03581,0.98794,0.00178,-0.00533,0.15475,
1609652092091853824,4.80894,0.25163,-0.03710,0.98675,0.00201,-0.00581,0.16215,
1609652092158675456,4.84011,0.27297,-0.03745,0.98553,0.00157,-0.00588,0.16937,
1609652092225538304,4.87043,0.29506,-0.03830,0.98424,0.00183,-0.00601,0.17671,
1609652092292174848,4.90012,0.31832,-0.03942,0.98282,0.00276,-0.00615,0.18444,
1609652092358655744,4.92944,0.34021,-0.03996,0.98138,0.00279,-0.00670,0.19196,
1609652092425440768,4.95775,0.36254,-0.03940,0.97972,0.00324,-0.00620,0.20023,
1609652092492032768,4.98539,0.38645,-0.03912,0.97797,0.00372,-0.00660,0.20859,
1609652092558706176,5.01386,0.41168,-0.03994,0.97617,0.00347,-0.00679,0.21686,
1609652092625478912,5.04248,0.43761,-0.04042,0.97420,0.00374,-0.00693,0.22554,
1609652092692107264,5.07095,0.46500,-0.04206,0.97221,0.00387,-0.00705,0.23397,
1609652092758866944,5.09970,0.49272,-0.04356,0.97015,0.00386,-0.00718,0.24238,
1609652092825461504,5.12730,0.51883,-0.04349,0.96805,0.00409,-0.00719,0.25063,
1609652092892129536,5.15212,0.54360,-0.04350,0.96576,0.00466,-0.00748,0.25928,
1609652092958874624,5.17660,0.56863,-0.04313,0.96351,0.00452,-0.00698,0.26755,
1609652093025681664,5.20099,0.59483,-0.04181,0.96116,0.00433,-0.00782,0.27586,
1609652093092187136,5.22637,0.62279,-0.04069,0.95856,0.00463,-0.00777,0.28474,
1609652093159021824,5.25304,0.65104,-0.03961,0.95625,0.00482,-0.00713,0.29243,
1609652093225571584,5.28059,0.67928,-0.03889,0.95380,0.00520,-0.00730,0.30030,
1609652093292290560,5.30696,0.70834,-0.03754,0.95090,0.00535,-0.00667,0.30938,
1609652093358918144,5.33144,0.73810,-0.03710,0.94782,0.00520,-0.00667,0.31868,
1609652093425530368,5.35420,0.76799,-0.03755,0.94511,0.00525,-0.00750,0.32663,
1609652093492295168,5.37609,0.79908,-0.03806,0.94227,0.00554,-0.00652,0.33476,
1609652093559107072,5.39717,0.83139,-0.03847,0.93927,0.00604,-0.00661,0.34305,
1609652093625841664,5.41801,0.86420,-0.03785,0.93592,0.00611,-0.00714,0.35209,
1609652093692351744,5.43889,0.89977,-0.03886,0.93236,0.00642,-0.00688,0.36140,
1609652093759112448,5.46145,0.93502,-0.03773,0.92869,0.00640,-0.00766,0.37072,
1609652093825876480,5.48338,0.96945,-0.03772,0.92478,0.00608,-0.00825,0.38036,
1609652093892324352,5.50312,1.00286,-0.03784,0.92103,0.00638,-0.00800,0.38935,
1609652093959316992,5.52222,1.03806,-0.03769,0.91719,0.00675,-0.00900,0.39829,
1609652094025805312,5.53970,1.07354,-0.03708,0.91291,0.00591,-0.00921,0.40801,
1609652094092354816,5.55498,1.10875,-0.03677,0.90887,0.00629,-0.00956,0.41692,
1609652094159359744,5.56886,1.14400,-0.03624,0.90506,0.00668,-0.01030,0.42512,
1609652094225778176,5.58161,1.18010,-0.03551,0.90066,0.00641,-0.01022,0.43436,
1609652094292446464,5.59386,1.21589,-0.03457,0.89647,0.00669,-0.01023,0.44294,
1609652094359146240,5.60736,1.25354,-0.03370,0.89227,0.00693,-0.01047,0.45133,
1609652094425930496,5.61945,1.29075,-0.03245,0.88753,0.00676,-0.01060,0.46059,
1609652094492650752,5.63175,1.32826,-0.03270,0.88314,0.00686,-0.01070,0.46894,
1609652094559459840,5.64330,1.36536,-0.03233,0.87873,0.00733,-0.01109,0.47713,
1609652094625774336,5.65385,1.40206,-0.03265,0.87390,0.00759,-0.01047,0.48594,
1609652094692705792,5.66473,1.43930,-0.03272,0.86924,0.00772,-0.01070,0.49422,
1609652094759219200,5.67494,1.47632,-0.03329,0.86457,0.00784,-0.01118,0.50233,
1609652094825963264,5.68446,1.51445,-0.03414,0.85976,0.00774,-0.01127,0.51052,
1609652094892582400,5.69356,1.55445,-0.03497,0.85465,0.00788,-0.01124,0.51902,
1609652094959389184,5.70121,1.59425,-0.03644,0.84969,0.00848,-0.01128,0.52709,
1609652095025960960,5.70787,1.63299,-0.03687,0.84457,0.00855,-0.01046,0.53528,
1609652095092651008,5.71318,1.67125,-0.03710,0.83901,0.00884,-0.01061,0.54394,
1609652095159309824,5.71799,1.70869,-0.03663,0.83396,0.00881,-0.01098,0.55165,
1609652095226049280,5.72125,1.74588,-0.03677,0.82874,0.00824,-0.01063,0.55947,
1609652095292932352,5.72457,1.78305,-0.03616,0.82333,0.00818,-0.01094,0.56740,
1609652095359435008,5.72868,1.82280,-0.03622,0.81757,0.00835,-0.01090,0.57567,
1609652095426151680,5.73218,1.86205,-0.03588,0.81216,0.00782,-0.01077,0.58328,
1609652095492779008,5.73578,1.90104,-0.03585,0.80630,0.00788,-0.01147,0.59134,
1609652095559439104,5.73812,1.93966,-0.03626,0.80056,0.00778,-0.01119,0.59909,
1609652095626343936,5.73996,1.97713,-0.03703,0.79520,0.00722,-0.01113,0.60620,
1609652095692962560,5.74060,2.01449,-0.03722,0.78975,0.00717,-0.01201,0.61327,
1609652095759674880,5.74014,2.05257,-0.03780,0.78422,0.00706,-0.01158,0.62034,
1609652095826129920,5.73926,2.09137,-0.03802,0.77917,0.00706,-0.01175,0.62667,
1609652095959619072,5.73648,2.16285,-0.03710,0.77153,0.00747,-0.01152,0.63604,
1609652096159464192,5.72973,2.26322,-0.03390,0.76643,0.00739,-0.01152,0.64218,
1609652096426290688,5.71889,2.39110,-0.03265,0.76135,0.00732,-0.01154,0.64820,
1609652096559650304,5.71446,2.45962,-0.03193,0.75575,0.00720,-0.01173,0.65472,
1609652096692999424,5.70450,2.52578,-0.03220,0.74893,0.00683,-0.01194,0.66251,
1609652096826527232,5.69342,2.59515,-0.03505,0.74209,0.00726,-0.01208,0.67015,
1609652096959758848,5.68101,2.66791,-0.03322,0.73486,0.00690,-0.01216,0.67808,
1609652097093154048,5.66768,2.73844,-0.03644,0.72743,0.00740,-0.01177,0.68604,
1609652097226366720,5.65442,2.80699,-0.03612,0.72054,0.00693,-0.01202,0.69327,
1609652097359741696,5.64113,2.87312,-0.03744,0.71313,0.00722,-0.01206,0.70089,
1609652097493209600,5.62761,2.94120,-0.03627,0.70600,0.00660,-0.01198,0.70807,
1609652097693331200,5.60463,3.03441,-0.03188,0.70020,0.00748,-0.01228,0.71380,
1609652097960214528,5.57584,3.15949,-0.02580,0.69658,0.00583,-0.01078,0.71737,
1609652098293448704,5.53858,3.31439,-0.03045,0.69599,0.00613,-0.01154,0.71793,
1609652098626842624,5.50252,3.47602,-0.03551,0.69574,0.00693,-0.01143,0.71817,
1609652098960096768,5.46738,3.62343,-0.03635,0.69599,0.00704,-0.01231,0.71791,
1609652099293709056,5.43694,3.77078,-0.03368,0.69634,0.00617,-0.01237,0.71758,
1609652099560246528,5.41202,3.90202,-0.04185,0.69175,0.00572,-0.01227,0.72201,
1609652099694174720,5.39678,3.97366,-0.04517,0.68673,0.00583,-0.01230,0.72679,
1609652099894071808,5.37260,4.07566,-0.04823,0.67925,0.00662,-0.01245,0.73377,
1609652100027122432,5.35486,4.14453,-0.04917,0.67352,0.00668,-0.01329,0.73902,
1609652100160476928,5.33503,4.20811,-0.04948,0.66784,0.00653,-0.01353,0.74415,
1609652100293960192,5.31444,4.27841,-0.04999,0.66169,0.00636,-0.01367,0.74963,
1609652100427119872,5.29063,4.34990,-0.05378,0.65501,0.00653,-0.01401,0.75546,
1609652100560569856,5.26804,4.42157,-0.05665,0.64853,0.00661,-0.01491,0.76102,
1609652100760754176,5.23429,4.52904,-0.06357,0.63983,0.00674,-0.01582,0.76832,
1609652101094452224,5.18369,4.68070,-0.06376,0.63871,0.00753,-0.01580,0.76925,
1609652101294180096,5.15151,4.77770,-0.06422,0.63109,0.00800,-0.01596,0.77551,
1609652101427625216,5.12395,4.84404,-0.06180,0.62086,0.00764,-0.01594,0.78373,
1609652101560772096,5.09693,4.90810,-0.05701,0.61303,0.00724,-0.01541,0.78988,
1609652101894264576,5.03823,5.05102,-0.04428,0.61241,0.00545,-0.01469,0.79038,
1609652102227733504,4.97662,5.20732,-0.03795,0.61205,0.00532,-0.01388,0.79068,
1609652102494605824,4.92538,5.33836,-0.04149,0.61203,0.00543,-0.01381,0.79070,
1609652102761087232,4.87559,5.46198,-0.04800,0.61181,0.00681,-0.01393,0.79085,
1609652103028067840,4.82337,5.58245,-0.04503,0.61167,0.00640,-0.01345,0.79097,
1609652103294679296,4.76811,5.70472,-0.04112,0.61182,0.00625,-0.01326,0.79086,
1609652103561304576,4.71575,5.82645,-0.03790,0.61168,0.00562,-0.01241,0.79099,
1609652103761504768,4.67257,5.92327,-0.03834,0.60832,0.00553,-0.01278,0.79357,
1609652103894678528,4.64289,5.98723,-0.03898,0.60302,0.00611,-0.01250,0.79760,
1609652104028251904,4.60692,6.05112,-0.03742,0.59039,0.00562,-0.01275,0.80699,
1609652104094842112,4.58648,6.08456,-0.03498,0.58084,0.00520,-0.01244,0.81391,
1609652104161461248,4.56418,6.12253,-0.03358,0.56976,0.00493,-0.01304,0.82169,
1609652104228256256,4.54203,6.15830,-0.03439,0.55862,0.00491,-0.01280,0.82931,
1609652104294760704,4.51731,6.19183,-0.03496,0.54731,0.00471,-0.01281,0.83682,
1609652104361485824,4.49357,6.22617,-0.03241,0.53527,0.00461,-0.01285,0.84457,
1609652104428162048,4.46822,6.25998,-0.03104,0.52296,0.00440,-0.01275,0.85225,
1609652104494882048,4.44218,6.29372,-0.03261,0.51094,0.00451,-0.01190,0.85952,
1609652104561671168,4.41575,6.32613,-0.03472,0.49854,0.00495,-0.01120,0.86678,
1609652104628187392,4.38647,6.35594,-0.03552,0.48561,0.00497,-0.01142,0.87408,
1609652104694867968,4.35595,6.38501,-0.03497,0.47312,0.00433,-0.01147,0.88091,
1609652104761690880,4.32576,6.41367,-0.03445,0.46040,0.00502,-0.01161,0.88762,
1609652104828207616,4.29201,6.44159,-0.03604,0.44779,0.00512,-0.01163,0.89405,
1609652104895123200,4.25658,6.46701,-0.03815,0.43521,0.00531,-0.01173,0.90024,
1609652104961615360,4.22138,6.49299,-0.03740,0.42237,0.00521,-0.01176,0.90633,
1609652105028346112,4.18622,6.51975,-0.03442,0.40952,0.00440,-0.01099,0.91223,
1609652105095341824,4.14945,6.54593,-0.03254,0.39612,0.00459,-0.01082,0.91812,
1609652105161881344,4.11214,6.56895,-0.03459,0.38256,0.00501,-0.01126,0.92385,
1609652105228512000,4.07527,6.59023,-0.03713,0.36867,0.00549,-0.01067,0.92948,
1609652105295224320,4.03689,6.61114,-0.04104,0.35454,0.00701,-0.01073,0.93495,
1609652105361590528,3.99939,6.63013,-0.04405,0.34023,0.00740,-0.01071,0.94025,
1609652105428452864,3.96052,6.64796,-0.04641,0.32638,0.00799,-0.01078,0.94514,
1609652105495048448,3.92362,6.66480,-0.04584,0.31208,0.00847,-0.01036,0.94996,
1609652105561761024,3.88526,6.67972,-0.04423,0.29777,0.00860,-0.00981,0.95455,
1609652105628317440,3.84748,6.69491,-0.04138,0.28320,0.00902,-0.00917,0.95897,
1609652105695006464,3.80869,6.70956,-0.03910,0.26848,0.00941,-0.00842,0.96320,
1609652105761983488,3.77027,6.72249,-0.03826,0.25407,0.00943,-0.00747,0.96711,
1609652105828662272,3.73068,6.73301,-0.04003,0.23996,0.00965,-0.00694,0.97071,
1609652105895238912,3.69329,6.73969,-0.04322,0.22566,0.00997,-0.00647,0.97413,
1609652105962088704,3.65561,6.74355,-0.04613,0.21117,0.01113,-0.00747,0.97736,
1609652106028554752,3.61544,6.74831,-0.04903,0.19560,0.01073,-0.00825,0.98059,
1609652106095567360,3.57359,6.75271,-0.05124,0.18157,0.01069,-0.00762,0.98329,
1609652106161910784,3.53224,6.75854,-0.05152,0.16701,0.01117,-0.00708,0.98587,
1609652106228618496,3.49215,6.76314,-0.05054,0.15174,0.01032,-0.00698,0.98834,
1609652106295328000,3.45176,6.76612,-0.04934,0.13640,0.01048,-0.00680,0.99058,
1609652106361827840,3.41002,6.76903,-0.04921,0.12136,0.01018,-0.00685,0.99253,
1609652106428695296,3.36631,6.76967,-0.05077,0.10679,0.00989,-0.00706,0.99421,
1609652106495271168,3.32347,6.76799,-0.05375,0.09323,0.01012,-0.00699,0.99557,
1609652106562025216,3.28187,6.76392,-0.05479,0.07946,0.01016,-0.00731,0.99676,
1609652106628645120,3.24029,6.75935,-0.05323,0.06611,0.01030,-0.00746,0.99773,
1609652106695481088,3.19830,6.75395,-0.05301,0.05627,0.01068,-0.00737,0.99833,
1609652106762006016,3.15848,6.74935,-0.05327,0.04762,0.01096,-0.00742,0.99878,
1609652106828830976,3.12038,6.74505,-0.05348,0.03962,0.01108,-0.00721,0.99913,
1609652106962050560,3.05072,6.73906,-0.05286,0.03188,0.01139,-0.00729,0.99940,
1609652107295517696,2.88085,6.71737,-0.05344,0.02509,0.01201,-0.00549,0.99960,
1609652107428814848,2.80833,6.70691,-0.05033,0.01578,0.01208,-0.00521,0.99979,
1609652107562243328,2.73395,6.69306,-0.04791,0.00348,0.01175,-0.00520,0.99991,
1609652107695808768,2.66308,6.67455,-0.04863,-0.01042,0.01162,-0.00516,0.99986,
1609652107828886528,2.58768,6.65647,-0.04898,-0.02582,0.01165,-0.00502,0.99959,
1609652107962321664,2.51533,6.63783,-0.04831,-0.04077,0.01079,-0.00505,0.99910,
1609652108095777280,2.44285,6.61667,-0.04719,-0.05639,0.01040,-0.00526,0.99834,
1609652108229047040,2.37395,6.59275,-0.04524,-0.07049,0.00984,-0.00530,0.99745,
1609652108362524672,2.30291,6.56598,-0.04545,-0.08456,0.00964,-0.00563,0.99636,
1609652108495743744,2.23062,6.53413,-0.05017,-0.09576,0.00973,-0.00685,0.99533,
1609652108629175552,2.15989,6.50046,-0.05291,-0.10710,0.01004,-0.00694,0.99417,
1609652108762591232,2.09004,6.46729,-0.05367,-0.11781,0.01029,-0.00659,0.99296,
1609652108895906304,2.02392,6.43608,-0.05402,-0.12764,0.01004,-0.00704,0.99175,
1609652109296025856,1.83797,6.35052,-0.05604,-0.13325,0.01063,-0.00702,0.99100,
1609652109762777344,1.62052,6.24935,-0.05616,-0.13481,0.01144,-0.00613,0.99079,
1609652110096184576,1.46682,6.17531,-0.04774,-0.14144,0.01118,-0.00645,0.98986,
1609652110429579264,1.31605,6.09747,-0.04206,-0.15003,0.01083,-0.00677,0.98860,
1609652110630144000,1.22463,6.04772,-0.04145,-0.15856,0.01082,-0.00661,0.98727,
1609652110829718272,1.13148,5.99538,-0.04264,-0.16806,0.01074,-0.00649,0.98570,
1609652111029674240,1.03796,5.93860,-0.04364,-0.17746,0.01088,-0.00578,0.98405,
1609652111229749760,0.94371,5.88263,-0.04313,-0.18631,0.01049,-0.00496,0.98242,
1609652111429792000,0.85572,5.82768,-0.04054,-0.19735,0.01031,-0.00488,0.98027,
1609652111629911808,0.76212,5.76908,-0.04206,-0.20813,0.01075,-0.00552,0.97803,
1609652111830085376,0.67343,5.71450,-0.04426,-0.21571,0.01062,-0.00624,0.97638,
1609652112163432704,0.52691,5.62606,-0.03952,-0.22142,0.00985,-0.00793,0.97510,
1609652112563432960,0.35663,5.51629,-0.03559,-0.22388,0.00916,-0.00748,0.97455,
1609652112963457024,0.17504,5.39376,-0.03902,-0.22638,0.00950,-0.00620,0.97397,
1609652113296960000,0.02551,5.28778,-0.04308,-0.23081,0.01024,-0.00558,0.97293,
1609652113630403840,-0.12001,5.18495,-0.04515,-0.23546,0.01040,-0.00617,0.97181,
1609652113963600384,-0.26554,5.08393,-0.04859,-0.24038,0.01014,-0.00630,0.97061,
1609652114363778816,-0.43115,4.96769,-0.04592,-0.24477,0.00956,-0.00601,0.96952,
1609652114697154816,-0.56262,4.85786,-0.04286,-0.24784,0.00969,-0.00550,0.96874,
1609652114963875584,-0.67555,4.76889,-0.04397,-0.25088,0.00975,-0.00495,0.96796,
1609652115297376256,-0.80995,4.66406,-0.04346,-0.25474,0.00955,-0.00536,0.96695,
1609652115564170496,-0.92745,4.57495,-0.04389,-0.25795,0.00977,-0.00573,0.96609,
1609652115897451264,-1.06282,4.46421,-0.04162,-0.26099,0.00931,-0.00613,0.96528,
1609652116364213504,-1.25078,4.31634,-0.03567,-0.26130,0.00858,-0.00495,0.96521,
1609652116831073792,-1.45157,4.16090,-0.03408,-0.26621,0.00831,-0.00535,0.96386,
1609652117164422144,-1.59964,4.06038,-0.03496,-0.27329,0.00889,-0.00557,0.96188,
1609652117364481024,-1.68183,3.99748,-0.03554,-0.28125,0.00913,-0.00601,0.95957,
1609652117497883904,-1.73763,3.94450,-0.03274,-0.29115,0.00928,-0.00593,0.95661,
1609652117631211520,-1.79242,3.88843,-0.03282,-0.30136,0.00952,-0.00568,0.95345,
1609652117764924672,-1.84389,3.83481,-0.02912,-0.31162,0.00894,-0.00619,0.95014,
1609652117898075136,-1.89028,3.78008,-0.02783,-0.32140,0.00892,-0.00572,0.94689,
1609652118031434496,-1.94466,3.72552,-0.02664,-0.33135,0.00925,-0.00607,0.94344,
1609652118164641536,-1.99075,3.67097,-0.02873,-0.34124,0.00919,-0.00540,0.93991,
1609652118297996288,-2.03917,3.61255,-0.02727,-0.35127,0.00874,-0.00612,0.93621,
1609652118431623680,-2.09018,3.55583,-0.02757,-0.36131,0.00935,-0.00604,0.93238,
1609652118564803072,-2.14158,3.49543,-0.02807,-0.36993,0.00989,-0.00587,0.92899,
1609652118964928512,-2.28215,3.33513,-0.03174,-0.37205,0.01041,-0.00534,0.92814,
1609652119365018112,-2.41413,3.18506,-0.02886,-0.37196,0.01011,-0.00508,0.92818,
1609652119698372864,-2.52798,3.05967,-0.02788,-0.36293,0.01022,-0.00587,0.93174,
